Date,Open,High,Low,Close,Volume
2023-05-16 00:00:00-04:00,31.052657777202842,31.111952138451276,30.38216066188487,30.400405883789062,28008000
2023-05-17 00:00:00-04:00,30.496190076144018,30.505310946952736,30.163220872942674,30.290937423706055,34176600
2023-05-18 00:00:00-04:00,30.149533549120243,30.23163529443078,29.93515657636942,30.19970703125,32335600
2023-05-19 00:00:00-04:00,30.34110401321584,30.509869683476754,30.135851383912392,30.154096603393555,24945000
2023-05-22 00:00:00-04:00,30.231634336116954,30.386716952307413,30.05374780690291,30.16321563720703,18989400
2023-05-23 00:00:00-04:00,30.049190926346995,30.354794037996015,29.976213519927068,30.05831527709961,24128000
2023-05-24 00:00:00-04:00,30.017259858967748,30.126731178267995,29.812007225139556,29.862180709838867,23127600
2023-05-25 00:00:00-04:00,29.80744475602727,29.821127800824797,29.25097773479551,29.460792541503906,32252200
2023-05-26 00:00:00-04:00,29.41518123220553,29.483599936113013,29.15975511619876,29.460792541503906,33187800
2023-05-30 00:00:00-04:00,29.51096327826541,29.661483716864595,29.301148491090572,29.346759796142578,31165800
2023-05-31 00:00:00-04:00,29.360449127485982,29.748150477385305,29.173438234992513,29.615875244140625,34266200
2023-06-01 00:00:00-04:00,29.67061316112351,29.711662298743775,29.21449307243549,29.39693832397461,37306400
2023-06-02 00:00:00-04:00,29.246419385751075,29.816569458524388,29.178000681034302,29.702539443969727,46091600
2023-06-05 00:00:00-04:00,29.76639163470659,30.16777597465841,29.702535114257877,29.843931198120117,24089000
2023-06-06 00:00:00-04:00,29.980777488348878,30.03094750080796,29.73903089782935,29.82113265991211,25723200
2023-06-07 00:00:00-04:00,29.843933171378048,30.400400154869466,29.661484466638626,30.32741928100586,38529600
2023-06-08 00:00:00-04:00,30.31829781824801,30.505305214003513,30.09023781176794,30.459693908691406,29318200
2023-06-09 00:00:00-04:00,30.468819737909612,30.491623651713738,30.26356363415429,30.281808853149414,26632600
2023-06-12 00:00:00-04:00,30.30461863359853,30.386720385582873,30.1039246887657,30.227075576782227,22967400
2023-06-13 00:00:00-04:00,30.04463235958268,30.327424595561467,29.994458869988982,30.222518920898438,23737200
2023-06-14 00:00:00-04:00,30.33198629358905,30.564608516233317,30.144975384424797,30.204273223876953,28047200
2023-06-15 00:00:00-04:00,30.318297826492028,30.60565218196402,30.254441303053806,30.53267478942871,27402400
2023-06-16 00:00:00-04:00,30.605650440501122,30.943178256600593,30.582846529096177,30.696876525878906,27370800
2023-06-20 00:00:00-04:00,30.60814200970421,30.672512164718114,30.304683208625864,30.336868286132812,25850800
2023-06-21 00:00:00-04:00,30.231114481751224,30.61274003878054,29.900065974829904,30.580554962158203,21445400
2023-06-22 00:00:00-04:00,30.69550218719682,30.755273470134743,30.25870070940194,30.34606170654297,20000800
2023-06-23 00:00:00-04:00,30.433421148865133,30.539170606191895,29.858685161058553,29.90006446838379,25439200
2023-06-26 00:00:00-04:00,29.950644600144365,30.286291995067504,29.835697390746233,30.194332122802734,20535200
2023-06-27 00:00:00-04:00,30.217318645101823,30.309274996301315,30.106970322080443,30.20352554321289,17020800
2023-06-28 00:00:00-04:00,30.194330082788394,30.194330082788394,29.679368864539683,29.757532119750977,29447600
2023-06-29 00:00:00-04:00,29.52303884620689,29.923056370733836,29.4586686939258,29.757532119750977,29307800
2023-06-30 00:00:00-04:00,29.79891566554023,30.120769980619166,29.785122560648833,30.088584899902344,27858600
2023-07-03 00:00:00-04:00,30.024209522237676,30.32766830085932,29.923055426727096,30.313875198364258,16329200
2023-07-05 00:00:00-04:00,30.208121650799768,30.888610593364906,30.1667423441117,30.658716201782227,38338000
2023-07-06 00:00:00-04:00,30.415031431987398,30.50238892323387,30.120766865039585,30.286291122436523,30845600
2023-07-07 00:00:00-04:00,30.08858074837241,30.27709233572907,29.987426649244842,30.065589904785156,25787600
