Date,Open,High,Low,Close,Volume
2024-05-28 00:00:00-04:00,80.78521790202159,81.21498085087765,80.70707782916638,81.1563720703125,2786100
2024-05-29 00:00:00-04:00,80.58986688884839,81.07823111622889,80.57032814671899,80.72660827636719,2768800
2024-05-30 00:00:00-04:00,80.62894013232584,80.62894013232584,80.13080651404236,80.462890625,2942200
2024-05-31 00:00:00-04:00,80.34568216052013,81.3614806146367,79.9012689396229,81.3224105834961,3600000
2024-06-03 00:00:00-04:00,81.55684287079188,81.96706711834508,80.95126842070265,81.64474487304688,5947600
2024-06-04 00:00:00-04:00,81.50798898925791,82.04519263606618,81.30287690188938,81.95729064941406,2879000
2024-06-05 00:00:00-04:00,82.47495736505496,82.9828529089547,82.35774726176405,82.95355224609375,4160500
2024-06-06 00:00:00-04:00,82.89495489301228,83.55913060646306,82.8754161489372,83.00239562988281,3184500
2024-06-07 00:00:00-04:00,82.99263284793665,83.29053537803328,82.36166251672438,82.43589782714844,3463000
2024-06-10 00:00:00-04:00,82.36753126138692,82.7289161033149,82.0500899697074,82.6410140991211,3442900
2024-06-11 00:00:00-04:00,82.49450348086756,82.86565769688237,82.24055193735825,82.79728698730469,5804300
2024-06-12 00:00:00-04:00,83.36377570496438,83.63725849175138,82.11356442145409,82.6214599609375,4248000
2024-06-13 00:00:00-04:00,82.19171471793462,82.26008542313971,81.75218236860356,81.90846252441406,3595500
2024-06-14 00:00:00-04:00,81.5275355601663,82.20148066326517,81.5275355601663,82.17217254638672,2402800
2024-06-17 00:00:00-04:00,81.85961287206817,82.81485769311536,81.46403902345035,82.56285858154297,3420600
2024-06-18 00:00:00-04:00,82.426131583137,82.70938379068969,81.85962716803165,82.07450866699219,3004500
2024-06-20 00:00:00-04:00,82.06472471821765,82.47983730855819,81.91822140571819,82.42611694335938,3650900
2024-06-21 00:00:00-04:00,82.76798293062394,83.10495550397835,82.48473073058472,82.96333312988281,3724700
2024-06-24 00:00:00-04:00,83.24144744873047,83.75068595740491,83.06027727753252,83.24144744873047,3724900
2024-06-25 00:00:00-04:00,83.23165326117336,84.21096441958268,83.13372363964267,84.17179107666016,3225400
2024-06-26 00:00:00-04:00,83.7115296288198,84.27952448013119,83.63318293500032,84.18159484863281,2746500
2024-06-27 00:00:00-04:00,84.30888540962391,84.75937507133641,84.25012913703117,84.66143798828125,2988500
2024-06-28 00:00:00-04:00,84.62228553405448,85.21965850038558,83.85841651151884,83.88780212402344,4025100
2024-07-01 00:00:00-04:00,84.01510819556415,84.15221116494409,83.13862049322299,83.53524780273438,3213100
2024-07-02 00:00:00-04:00,83.32956999644671,84.27950286865234,83.2806089290284,84.27950286865234,2934400
2024-07-03 00:00:00-04:00,84.1620006046484,84.47047852884982,84.1032368564021,84.30889129638672,2081200
2024-07-05 00:00:00-04:00,84.28932039467908,86.03249325330887,84.28932039467908,85.9443588256836,3344400
2024-07-08 00:00:00-04:00,85.98352249660567,86.0031054322457,85.04337721175834,85.17069244384766,3043300
2024-07-09 00:00:00-04:00,85.58199489739997,85.7112676661722,85.30778898976264,85.43509674072266,2347500
2024-07-10 00:00:00-04:00,85.49387159391884,86.11572883255019,85.40572969984056,85.9737319946289,5169400
2024-07-11 00:00:00-04:00,85.78765215530544,86.04227513716731,84.55371805872194,84.79854583740234,3949100
2024-07-12 00:00:00-04:00,84.35787190519818,85.1413239070804,84.26973747755125,84.52435302734375,3443500
2024-07-15 00:00:00-04:00,84.49496458986285,85.49386614413334,84.45579124738644,84.82793426513672,3543000
2024-07-16 00:00:00-04:00,85.13151593323543,85.57220294847414,84.6712385115345,85.05316925048828,3843000
2024-07-17 00:00:00-04:00,84.24034411129438,84.38724228207309,83.56462448019438,83.77027893066406,5222000
2024-07-18 00:00:00-04:00,84.43622164381475,84.50477313608448,83.52546183420132,83.72132110595703,4524600
2024-07-19 00:00:00-04:00,84.00531119199559,84.19138270569003,83.27082781252972,83.34917449951172,3402800
2024-07-22 00:00:00-04:00,83.7213193883482,83.91718612763786,83.21208080929941,83.70173645019531,4204700
2024-07-23 00:00:00-04:00,83.5744104238521,84.0249001303462,83.18758580491291,83.5842056274414,4242400
2024-07-24 00:00:00-04:00,82.20337198190386,82.36005786480061,81.33178574455525,81.40033721923828,7701200
2024-07-25 00:00:00-04:00,81.59620209031954,82.05647951143877,80.44061467168753,80.460205078125,7788500
2024-07-26 00:00:00-04:00,81.55702154306535,82.26702054689918,81.22405937855578,81.96833038330078,6660500
2024-07-29 00:00:00-04:00,82.36006925196808,83.08475743760606,82.12503665935198,82.69303894042969,4184300
2024-07-30 00:00:00-04:00,82.83992184842677,83.29041152659502,82.33557723278155,83.02599334716797,5373800
2024-07-31 00:00:00-04:00,83.78985373556802,84.40682449865626,83.59399450790387,84.01509857177734,4545600
2024-08-01 00:00:00-04:00,85.74849221635958,86.10104487048635,83.78986968078955,84.35787200927734,7523000
2024-08-02 00:00:00-04:00,83.59399963311074,84.17178962023013,82.5167588718103,82.98682403564453,9145600
2024-08-05 00:00:00-04:00,79.77468842548681,81.75290120801604,79.4711043483027,80.60710144042969,10799500
2024-08-06 00:00:00-04:00,80.78337303471005,82.5167579191585,80.70503382267614,81.5570297241211,9076800
2024-08-07 00:00:00-04:00,82.42863022980332,83.03580592484009,81.03800997862959,81.12614440917969,8590900
2024-08-08 00:00:00-04:00,81.48847969171072,82.81054824660373,81.41013300673382,82.74199676513672,7612000
2024-08-09 00:00:00-04:00,82.4579914771363,83.53523966236183,82.2915103836199,83.44709777832031,4385800
